GPS-Reading took: 0.000000 [s] 	 Scanning took 0.842000 [s] 	 Evaluation took 0.717000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.969000 [s] 	 Evaluation took 0.036000 [s] 	 Writing to file took: 0.017000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.917000 [s] 	 Evaluation took 0.034000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.923000 [s] 	 Evaluation took 0.779000 [s] 	 Writing to file took: 0.048000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.871000 [s] 	 Evaluation took 0.819000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.841000 [s] 	 Evaluation took 0.802000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.865000 [s] 	 Evaluation took 0.066000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.866000 [s] 	 Evaluation took 0.738000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.939000 [s] 	 Evaluation took 0.085000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.824000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.848000 [s] 	 Evaluation took 0.079000 [s] 	 Writing to file took: 0.027000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.860000 [s] 	 Evaluation took 0.796000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.874000 [s] 	 Evaluation took 0.717000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.970000 [s] 	 Evaluation took 0.746000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.933000 [s] 	 Evaluation took 0.089000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.833000 [s] 	 Evaluation took 0.061000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.894000 [s] 	 Evaluation took 0.749000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.940000 [s] 	 Evaluation took 0.072000 [s] 	 Writing to file took: 0.020000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.877000 [s] 	 Evaluation took 0.097000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.838000 [s] 	 Evaluation took 0.059000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.873000 [s] 	 Evaluation took 0.064000 [s] 	 Writing to file took: 0.019000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.882000 [s] 	 Evaluation took 0.045000 [s] 	 Writing to file took: 0.019000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.905000 [s] 	 Evaluation took 0.795000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.868000 [s] 	 Evaluation took 0.768000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.895000 [s] 	 Evaluation took 0.790000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.865000 [s] 	 Evaluation took 0.808000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.848000 [s] 	 Evaluation took 0.771000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.898000 [s] 	 Evaluation took 0.748000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.927000 [s] 	 Evaluation took 0.859000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.793000 [s] 	 Evaluation took 0.809000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.867000 [s] 	 Evaluation took 0.782000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.874000 [s] 	 Evaluation took 0.067000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.856000 [s] 	 Evaluation took 0.076000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.857000 [s] 	 Evaluation took 0.723000 [s] 	 Writing to file took: 0.016000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.961000 [s] 	 Evaluation took 0.744000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.937000 [s] 	 Evaluation took 0.729000 [s] 	 Writing to file took: 0.017000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.955000 [s] 	 Evaluation took 0.821000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.833000 [s] 	 Evaluation took 0.057000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.874000 [s] 	 Evaluation took 0.758000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.896000 [s] 	 Evaluation took 0.773000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.885000 [s] 	 Evaluation took 0.791000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.877000 [s] 	 Evaluation took 0.822000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.840000 [s] 	 Evaluation took 0.097000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.839000 [s] 	 Evaluation took 0.744000 [s] 	 Writing to file took: 0.010000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.931000 [s] 	 Evaluation took 0.761000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.918000 [s] 	 Evaluation took 0.104000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.831000 [s] 	 Evaluation took 0.758000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.925000 [s] 	 Evaluation took 0.734000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.948000 [s] 	 Evaluation took 0.106000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.825000 [s] 	 Evaluation took 0.758000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.921000 [s] 	 Evaluation took 0.823000 [s] 	 Writing to file took: 0.047000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.825000 [s] 	 Evaluation took 0.757000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.905000 [s] 	 Evaluation took 0.088000 [s] 	 Writing to file took: 0.053000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.821000 [s] 	 Evaluation took 0.079000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.870000 [s] 	 Evaluation took 0.053000 [s] 	 Writing to file took: 0.021000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.896000 [s] 	 Evaluation took 0.818000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.840000 [s] 	 Evaluation took 0.776000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.879000 [s] 	 Evaluation took 0.758000 [s] 	 Writing to file took: 0.019000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.925000 [s] 	 Evaluation took 0.765000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.898000 [s] 	 Evaluation took 0.727000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.962000 [s] 	 Evaluation took 0.769000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.890000 [s] 	 Evaluation took 0.107000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.819000 [s] 	 Evaluation took 0.053000 [s] 	 Writing to file took: 0.025000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.892000 [s] 	 Evaluation took 0.044000 [s] 	 Writing to file took: 0.018000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.908000 [s] 	 Evaluation took 0.090000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.845000 [s] 	 Evaluation took 0.059000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.737000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.948000 [s] 	 Evaluation took 0.084000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.851000 [s] 	 Evaluation took 0.795000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.871000 [s] 	 Evaluation took 0.788000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.875000 [s] 	 Evaluation took 0.798000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.851000 [s] 	 Evaluation took 0.090000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.837000 [s] 	 Evaluation took 0.093000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.860000 [s] 	 Evaluation took 0.803000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.865000 [s] 	 Evaluation took 0.814000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.833000 [s] 	 Evaluation took 0.811000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.854000 [s] 	 Evaluation took 0.092000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.840000 [s] 	 Evaluation took 0.774000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.882000 [s] 	 Evaluation took 0.801000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.855000 [s] 	 Evaluation took 0.802000 [s] 	 Writing to file took: 0.030000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.868000 [s] 	 Evaluation took 0.818000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.845000 [s] 	 Evaluation took 0.787000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.866000 [s] 	 Evaluation took 0.810000 [s] 	 Writing to file took: 0.021000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.863000 [s] 	 Evaluation took 0.771000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.890000 [s] 	 Evaluation took 0.043000 [s] 	 Writing to file took: 0.092000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.833000 [s] 	 Evaluation took 0.061000 [s] 	 Writing to file took: 0.010000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.899000 [s] 	 Evaluation took 0.753000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.927000 [s] 	 Evaluation took 0.081000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.845000 [s] 	 Evaluation took 0.842000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.813000 [s] 	 Evaluation took 0.735000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.952000 [s] 	 Evaluation took 0.818000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.831000 [s] 	 Evaluation took 0.767000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.913000 [s] 	 Evaluation took 0.775000 [s] 	 Writing to file took: 0.020000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.904000 [s] 	 Evaluation took 0.037000 [s] 	 Writing to file took: 0.009000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.925000 [s] 	 Evaluation took 0.781000 [s] 	 Writing to file took: 0.021000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.885000 [s] 	 Evaluation took 0.779000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.885000 [s] 	 Evaluation took 0.765000 [s] 	 Writing to file took: 0.022000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.907000 [s] 	 Evaluation took 0.072000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.851000 [s] 	 Evaluation took 0.796000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.860000 [s] 	 Evaluation took 0.055000 [s] 	 Writing to file took: 0.029000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.884000 [s] 	 Evaluation took 0.777000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.886000 [s] 	 Evaluation took 0.750000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.914000 [s] 	 Evaluation took 0.773000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.801000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.846000 [s] 	 Evaluation took 0.758000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.905000 [s] 	 Evaluation took 0.085000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.835000 [s] 	 Evaluation took 0.061000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.872000 [s] 	 Evaluation took 0.769000 [s] 	 Writing to file took: 0.025000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.897000 [s] 	 Evaluation took 0.733000 [s] 	 Writing to file took: 0.015000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.953000 [s] 	 Evaluation took 0.787000 [s] 	 Writing to file took: 0.020000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.893000 [s] 	 Evaluation took 0.797000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.891000 [s] 	 Evaluation took 0.061000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.871000 [s] 	 Evaluation took 0.793000 [s] 	 Writing to file took: 0.028000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.868000 [s] 	 Evaluation took 0.043000 [s] 	 Writing to file took: 0.032000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.888000 [s] 	 Evaluation took 0.039000 [s] 	 Writing to file took: 0.016000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.914000 [s] 	 Evaluation took 0.095000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.830000 [s] 	 Evaluation took 0.818000 [s] 	 Writing to file took: 0.044000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.824000 [s] 	 Evaluation took 0.783000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.876000 [s] 	 Evaluation took 0.055000 [s] 	 Writing to file took: 0.048000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.866000 [s] 	 Evaluation took 0.037000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.922000 [s] 	 Evaluation took 0.750000 [s] 	 Writing to file took: 0.022000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.924000 [s] 	 Evaluation took 0.754000 [s] 	 Writing to file took: 0.023000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.918000 [s] 	 Evaluation took 0.107000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.658000 [s] 	 Evaluation took 1.008000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.422000 [s] 	 Evaluation took 0.009000 [s] 	 Writing to file took: 0.030000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.691000 [s] 	 Evaluation took 0.112000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.589000 [s] 	 Evaluation took 0.783000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.652000 [s] 	 Evaluation took 0.078000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.615000 [s] 	 Evaluation took 0.065000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.624000 [s] 	 Evaluation took 0.814000 [s] 	 Writing to file took: 0.022000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.633000 [s] 	 Evaluation took 0.078000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.622000 [s] 	 Evaluation took 0.050000 [s] 	 Writing to file took: 0.022000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.660000 [s] 	 Evaluation took 0.075000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.630000 [s] 	 Evaluation took 0.078000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.618000 [s] 	 Evaluation took 0.094000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.598000 [s] 	 Evaluation took 0.062000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.629000 [s] 	 Evaluation took 0.088000 [s] 	 Writing to file took: 0.028000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.613000 [s] 	 Evaluation took 0.081000 [s] 	 Writing to file took: 0.045000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.607000 [s] 	 Evaluation took 0.073000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.626000 [s] 	 Evaluation took 0.069000 [s] 	 Writing to file took: 0.020000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.639000 [s] 	 Evaluation took 0.095000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.595000 [s] 	 Evaluation took 0.074000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.623000 [s] 	 Evaluation took 0.798000 [s] 	 Writing to file took: 0.030000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.645000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.614000 [s] 	 Evaluation took 0.050000 [s] 	 Writing to file took: 0.011000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.667000 [s] 	 Evaluation took 0.081000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.615000 [s] 	 Evaluation took 0.748000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.686000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.031000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.619000 [s] 	 Evaluation took 0.071000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.619000 [s] 	 Evaluation took 0.065000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.625000 [s] 	 Evaluation took 0.052000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.645000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.607000 [s] 	 Evaluation took 0.071000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.623000 [s] 	 Evaluation took 0.090000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.611000 [s] 	 Evaluation took 0.086000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.604000 [s] 	 Evaluation took 0.092000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.597000 [s] 	 Evaluation took 0.068000 [s] 	 Writing to file took: 0.013000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.537000 [s] 	 Evaluation took 0.712000 [s] 	 Writing to file took: 0.040000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.594000 [s] 	 Evaluation took 0.012000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.616000 [s] 	 Evaluation took 0.844000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.462000 [s] 	 Evaluation took 0.069000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.553000 [s] 	 Evaluation took 0.080000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.552000 [s] 	 Evaluation took 0.831000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.473000 [s] 	 Evaluation took 0.813000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.492000 [s] 	 Evaluation took 0.075000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.561000 [s] 	 Evaluation took 0.774000 [s] 	 Writing to file took: 0.014000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.559000 [s] 	 Evaluation took 0.089000 [s] 	 Writing to file took: 0.034000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.541000 [s] 	 Evaluation took 0.731000 [s] 	 Writing to file took: 0.016000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.627000 [s] 	 Evaluation took 0.742000 [s] 	 Writing to file took: 0.027000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.702000 [s] 	 Evaluation took 0.012000 [s] 	 Writing to file took: 0.039000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.918000 [s] 	 Evaluation took 0.113000 [s] 	 Writing to file took: 0.042000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.824000 [s] 	 Evaluation took 0.791000 [s] 	 Writing to file took: 0.024000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.646000 [s] 	 Evaluation took 0.846000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.570000 [s] 	 Evaluation took 0.781000 [s] 	 Writing to file took: 0.038000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.636000 [s] 	 Evaluation took 0.732000 [s] 	 Writing to file took: 0.033000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.695000 [s] 	 Evaluation took 0.036000 [s] 	 Writing to file took: 0.019000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.923000 [s] 	 Evaluation took 0.083000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.856000 [s] 	 Evaluation took 0.751000 [s] 	 Writing to file took: 0.041000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.674000 [s] 	 Evaluation took 0.801000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.652000 [s] 	 Evaluation took 0.764000 [s] 	 Writing to file took: 0.029000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.669000 [s] 	 Evaluation took 0.712000 [s] 	 Writing to file took: 0.016000 [s]
GPS-Reading took: 0.001000 [s] 	 Scanning took 0.732000 [s] 	 Evaluation took 0.066000 [s] 	 Writing to file took: 0.036000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.873000 [s] 	 Evaluation took 0.051000 [s] 	 Writing to file took: 0.046000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.879000 [s] 	 Evaluation took 0.818000 [s] 	 Writing to file took: 0.035000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.610000 [s] 	 Evaluation took 0.061000 [s] 	 Writing to file took: 0.030000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.883000 [s] 	 Evaluation took 0.740000 [s] 	 Writing to file took: 0.017000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.712000 [s] 	 Evaluation took 0.056000 [s] 	 Writing to file took: 0.043000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.876000 [s] 	 Evaluation took 0.712000 [s] 	 Writing to file took: 0.012000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.745000 [s] 	 Evaluation took 0.084000 [s] 	 Writing to file took: 0.037000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.854000 [s] 	 Evaluation took 0.796000 [s] 	 Writing to file took: 0.026000 [s]
GPS-Reading took: 0.000000 [s] 	 Scanning took 0.637000 [s] 	 Evaluation took 0.725000 [s] 	 Writing to file took: 0.015000 [s]
